time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-19T22:56:13.000Z,64.9937,-147.33,0,1.6,ml,,,,0.77,ak,ak11743894,2015-10-19T23:20:46.026Z,"23km NNE of Badger, Alaska",earthquake
2015-10-19T22:41:46.510Z,37.8003333,-121.9626667,8.23,0.77,md,8,155,0.06305,0.03,nc,nc72540740,2015-10-22T04:03:22.700Z,"2km NNE of San Ramon, California",earthquake
2015-10-19T22:39:47.980Z,32.8755,-96.9134,5,2.7,mb_lg,,57,0.029,0.61,us,us10003pt3,2015-10-28T01:12:10.054Z,"5km SSW of Farmers Branch, Texas",earthquake
2015-10-19T22:35:08.000Z,65.1006,-148.658,13.1,0.3,ml,,,,0.62,ak,ak11743876,2015-10-30T19:30:14.043Z,"41km NW of Ester, Alaska",earthquake
2015-10-19T22:34:49.000Z,-31.185,-71.713,32.3,4.2,mb,,,,0.95,us,us10003pu0,2015-10-29T00:40:28.475Z,"71km NW of Illapel, Chile",earthquake
2015-10-19T22:31:52.100Z,19.4258,-66.355,87,3.4,Md,8,288,0.95670578,0.15,pr,pr15292005,2015-11-03T03:40:41.059Z,"106km N of Brenas, Puerto Rico",earthquake
2015-10-19T22:27:39.300Z,19.0655,-67.7906,27,2.8,Md,5,327.6,0.73931348,0.17,pr,pr15292010,2015-11-03T03:37:50.206Z,"83km NE of Punta Cana, Dominican Republic",earthquake
2015-10-19T22:26:49.700Z,47.944,-114.937,1.27,1.39,ml,11,173,0.137,0.16,mb,mb80102809,2015-10-20T14:13:53.920Z,"49km NE of Thompson Falls, Montana",earthquake
2015-10-19T22:25:07.000Z,62.5397,-151.214,88.8,1.3,ml,,,,0.35,ak,ak11743852,2015-10-19T22:43:44.049Z,"61km WNW of Talkeetna, Alaska",earthquake
2015-10-19T22:13:10.000Z,51.5222,-177.247,36.2,1.6,ml,,,,0.41,ak,ak11749268,2015-10-25T08:30:36.338Z,"56km SW of Adak, Alaska",earthquake
2015-10-19T22:12:23.447Z,36.4103,-117.2066,5.2,0.3,ml,10,197.29,0.244,0.1241,nn,nn00515466,2015-10-21T15:43:02.376Z,"68km SW of Beatty, Nevada",earthquake
2015-10-19T22:11:18.000Z,64.5511,-149.4889,22.5,1,ml,,,,0.38,ak,ak11743832,2015-10-19T22:43:43.298Z,"18km W of North Nenana, Alaska",earthquake
2015-10-19T22:09:16.480Z,-18.8755,-172.6661,12.42,4.6,mb,,152,2.599,0.62,us,us10003r0c,2015-11-03T03:32:32.761Z,"141km E of Neiafu, Tonga",earthquake
2015-10-19T22:05:11.930Z,30.6279,131.4408,10,4.3,mb,,136,1.221,1.1,us,us10003ptk,2015-11-03T02:52:10.161Z,"43km ESE of Nishinoomote, Japan",earthquake
2015-10-19T22:04:42.320Z,19.3333333,-155.1228333,6.802,3.01,ml,50,131,0.04759,0.09,hv,hv61070806,2015-11-03T02:44:53.469Z,"16km SE of Volcano, Hawaii",earthquake
2015-10-19T21:57:40.000Z,59.3048,-152.3865,68.8,1.5,ml,,,,0.24,ak,ak11743772,2015-10-30T19:30:19.360Z,"60km SW of Homer, Alaska",earthquake
2015-10-19T21:49:34.960Z,30.714,131.3828,10,4.4,mb,,132,1.124,0.79,us,us10003r0b,2015-11-03T02:39:24.724Z,"36km E of Nishinoomote, Japan",earthquake
2015-10-19T21:48:28.180Z,47.6695,-120.3005,7.543,1.69,ml,15,76,0.06907,0.12,uw,uw61080637,2015-10-20T04:46:37.740Z,"6km W of Entiat, Washington",earthquake
2015-10-19T21:48:12.530Z,37.793,-121.9595,5.77,1.84,md,37,57,0.01599,0.1,nc,nc72540725,2015-10-29T23:34:48.110Z,"2km NE of San Ramon, California",earthquake
2015-10-19T21:47:01.770Z,30.6336,131.2539,10,4.5,mb,,132,1.111,0.59,us,us10003r09,2015-11-03T02:29:21.039Z,"26km ESE of Nishinoomote, Japan",earthquake
2015-10-19T21:45:06.400Z,18.9633,-67.7502,23,3,Md,6,324,0.62971901,0.11,pr,pr15292009,2015-11-03T00:14:44.177Z,"80km ENE of Punta Cana, Dominican Republic",earthquake
2015-10-19T21:44:44.450Z,30.7005,131.4604,15.64,4.6,mwr,,123,1.182,0.7,us,us10003pst,2015-11-02T23:41:13.959Z,"44km E of Nishinoomote, Japan",earthquake
2015-10-19T21:42:02.580Z,37.056,-97.9333333,5.31,1.63,ml,16,76,0.07173,0.04,ismpkansas,ismpkansas70145538,2015-10-19T23:17:38.900Z,"13km SE of Anthony, Kansas",earthquake
2015-10-19T21:36:28.730Z,33.6596667,-116.6973333,16.61,0.48,ml,20,76,0.02168,0.09,ci,ci37478400,2015-10-20T00:02:42.812Z,"9km SSE of Idyllwild, California",earthquake
2015-10-19T21:28:02.000Z,60.4292,-152.7856,119.6,1.9,ml,,,,0.57,ak,ak11743750,2015-10-25T08:30:09.177Z,"6km SSW of Redoubt Volcano, Alaska",earthquake
2015-10-19T21:25:03.380Z,37.794,-121.9613333,6.06,1.36,md,20,102,0.009408,0.09,nc,nc72540720,2015-10-31T01:52:26.020Z,"2km NE of San Ramon, California",earthquake
2015-10-19T21:24:29.410Z,37.7911667,-121.9636667,6.6,2.03,md,41,56,0.006451,0.11,nc,nc72540715,2015-10-29T04:26:26.988Z,"1km NE of San Ramon, California",earthquake
2015-10-19T21:18:51.000Z,64.8399,-147.4618,22.3,0.3,ml,,,,0.23,ak,ak11743748,2015-10-19T21:49:06.457Z,"5km NE of Badger, Alaska",earthquake
2015-10-19T21:15:39.460Z,37.7951667,-121.9601667,6.61,1.28,md,18,100,0.06857,0.06,nc,nc72540705,2015-10-31T01:49:54.780Z,"2km NE of San Ramon, California",earthquake
2015-10-19T21:02:02.000Z,63.3289,-151.1062,9.7,0.7,ml,,,,0.73,ak,ak11743705,2015-10-25T08:30:49.131Z,"108km W of Cantwell, Alaska",earthquake
2015-10-19T20:57:37.400Z,18.9759,-67.8391,30,3.3,Md,8,320.4,0.67912635,0.17,pr,pr15292004,2015-10-20T05:01:25.724Z,"73km NE of Punta Cana, Dominican Republic",earthquake
2015-10-19T20:57:13.000Z,63.2893,-151.0442,3.7,1.5,ml,,,,0.68,ak,ak11743703,2015-10-19T21:26:36.664Z,"105km W of Cantwell, Alaska",earthquake
2015-10-19T20:53:25.460Z,37.7908333,-121.9645,7.01,1.54,md,12,156,0.07146,0.03,nc,nc72540690,2015-10-22T04:01:21.660Z,"1km NE of San Ramon, California",earthquake
2015-10-19T20:53:21.040Z,37.7865,-121.9643333,7.73,1.29,md,17,58,0.07562,0.05,nc,nc72540685,2015-10-31T01:48:53.030Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T20:51:31.450Z,44.457,-114.0638333,7.11,1.3,ml,4,194,0.494,0.13,mb,mb80102854,2015-10-20T15:08:28.100Z,"14km ESE of Challis, Idaho",earthquake
2015-10-19T20:46:43.360Z,46.8606667,-121.7743333,2.623,1.23,ml,10,76,0.01611,0.08,uw,uw61080617,2015-10-19T21:08:05.660Z,"29km NNW of Packwood, Washington",earthquake
2015-10-19T20:45:28.100Z,19.5545,-65.5288,55,3.4,Md,5,288,1.26033634,0.05,pr,pr15292008,2015-10-20T04:48:02.502Z,"129km NNE of Vieques, Puerto Rico",earthquake
2015-10-19T20:42:57.460Z,37.7875,-121.961,6.38,2.21,md,58,55,0.008228,0.13,nc,nc72540680,2015-10-27T18:15:17.940Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T20:38:22.350Z,19.7298333,-156.0903333,36.084,2.74,ml,11,241,0.231,0.16,hv,hv61070726,2015-10-19T21:54:32.265Z,"11km W of Kalaoa, Hawaii",earthquake
2015-10-19T20:34:19.169Z,36.6965,-116.3012,11,-0.3,ml,11,81.59,0.078,0.107,nn,nn00515464,2015-10-21T15:42:55.792Z,"47km ESE of Beatty, Nevada",earthquake
2015-10-19T20:30:36.190Z,46.8626667,-121.7791667,3.103,0.83,ml,8,102,0.01514,0.06,uw,uw61080612,2015-10-19T21:05:29.010Z,"29km NNW of Packwood, Washington",earthquake
2015-10-19T20:27:29.290Z,37.7803333,-121.9618333,6.07,0.52,md,6,198,0.08208,0.02,nc,nc72540660,2015-10-23T01:26:32.690Z,"1km E of San Ramon, California",earthquake
2015-10-19T20:26:02.750Z,47.6803333,-113.7683333,1.81,-0.14,md,6,242,0.232,0.05,mb,mb80102769,2015-10-19T20:43:23.670Z,"27km ENE of Pablo, Montana",earthquake
2015-10-19T20:22:06.820Z,37.788,-121.9636667,8.29,1.94,md,48,54,0.006065,0.11,nc,nc72540650,2015-10-31T01:47:00.803Z,"1km NE of San Ramon, California",earthquake
2015-10-19T20:15:58.000Z,62.5443,-151.6787,100.4,1.3,ml,,,,0.36,ak,ak11749261,2015-10-25T08:30:35.172Z,"84km WNW of Talkeetna, Alaska",earthquake
2015-10-19T20:00:45.720Z,38.8093333,-122.8148333,2.03,1.16,md,7,141,0.01532,0.04,nc,nc72540635,2015-10-20T20:17:47.530Z,"6km NW of The Geysers, California",earthquake
2015-10-19T19:59:48.582Z,39.8877,-120.799,5.9,0.4,mb,6,162.55,0.059,0.1059,nn,nn00515446,2015-10-21T15:42:19.199Z,"9km ESE of East Quincy, California",earthquake
2015-10-19T19:48:57.970Z,33.8653333,-117.5041667,2.85,1.06,ml,15,94,0.06861,0.07,ci,ci37478368,2015-10-19T23:59:22.181Z,"2km SE of Home Gardens, California",quarry blast
2015-10-19T19:47:57.000Z,18.9414,-64.931,44,3,Md,4,252,0.60456619,0.05,pr,pr15292007,2015-10-20T03:50:33.672Z,"66km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-10-19T19:46:30.670Z,44.4035,-114.123,4.47,2.5,ml,,60,0.523,0.7,us,us10003pru,2015-10-20T03:49:10.150Z,"14km SE of Challis, Idaho",earthquake
2015-10-19T19:45:03.440Z,44.4163333,-113.9801667,9.46,1.74,md,5,281,0.426,0.05,mb,mb80102759,2015-10-19T19:57:15.240Z,"22km ESE of Challis, Idaho",earthquake
2015-10-19T19:43:41.260Z,34.3635,-117.0268333,-1.79,1.15,ml,13,77,0.1061,0.12,ci,ci37478360,2015-10-19T23:57:31.650Z,"10km SSW of Lucerne Valley, California",quarry blast
2015-10-19T19:35:59.400Z,17.4447,-64.9244,15,3.1,Md,8,284.4,0.34046149,0.23,pr,pr15292006,2015-10-20T03:38:34.639Z,"41km SW of Christiansted, U.S. Virgin Islands",earthquake
2015-10-19T19:34:21.220Z,39.2447,-120.1008,9.6,0.8,ml,23,74.38,0.042,0.1388,nn,nn00515412,2015-10-21T15:41:59.362Z,"4km W of Tahoe Vista, California",earthquake
2015-10-19T19:32:44.420Z,36.6999,-116.3244,8.3,0,ml,14,97.32,0.094,0.1381,nn,nn00515438,2015-10-21T15:42:12.489Z,"45km ESE of Beatty, Nevada",earthquake
2015-10-19T19:30:08.700Z,46.8033333,-118.9611667,7.321,1.61,ml,10,171,0.2093,0.09,uw,uw61080597,2015-10-19T20:46:49.940Z,"16km E of Othello, Washington",earthquake
2015-10-19T19:27:59.940Z,37.4171667,-118.5356667,11,1.91,md,37,96,0.06757,0.07,nc,nc72540625,2015-10-31T01:46:43.730Z,"9km NW of West Bishop, California",earthquake
2015-10-19T19:27:34.430Z,19.203,-154.9761667,39.362,1.88,md,22,280,0.231,0.09,hv,hv61070601,2015-10-19T22:07:59.330Z,"29km SSW of Leilani Estates, Hawaii",earthquake
2015-10-19T19:27:22.030Z,46.1656667,-122.7195,0.016,1.15,ml,11,163,0.02433,0.2,uw,uw61080592,2015-10-19T20:42:07.980Z,"14km E of Kelso, Washington",explosion
2015-10-19T19:27:21.620Z,32.9108333,-116.237,5.63,1.92,ml,50,55,0.01376,0.17,ci,ci37478336,2015-10-19T23:53:52.420Z,"28km SSW of Ocotillo Wells, California",earthquake
2015-10-19T19:19:28.000Z,58.1978,-151.4427,30.9,2.1,ml,,,,0.54,ak,ak11743627,2015-10-25T08:30:11.725Z,"72km NE of Kodiak, Alaska",earthquake
2015-10-19T19:13:51.900Z,37.7903333,-121.9616667,7.78,1.24,md,20,83,0.07266,0.05,nc,nc72540610,2015-10-31T01:42:50.170Z,"1km NE of San Ramon, California",earthquake
2015-10-19T19:13:45.590Z,40.6236667,-122.4291667,19.13,1.71,md,15,108,0.09582,0.17,nc,nc72540615,2015-10-23T01:29:03.820Z,"5km NW of Redding, California",earthquake
2015-10-19T19:11:49.870Z,45.8746667,-112.024,-2,0.92,ml,6,124,0.108,0.04,mb,mb80102744,2015-10-19T19:51:51.270Z,"5km E of Whitehall, Montana",quarry blast
2015-10-19T19:10:20.830Z,37.788,-121.9628333,7.7,1.91,md,57,55,0.00672,0.13,nc,nc72540600,2015-10-28T23:01:52.310Z,"1km NE of San Ramon, California",earthquake
2015-10-19T19:10:03.400Z,36.583,-121.4205,0.65,1.29,md,25,44,0.02055,0.07,nc,nc72540605,2015-10-22T03:46:56.843Z,"8km NNE of Gonzales, California",earthquake
2015-10-19T19:08:18.800Z,18.924,-155.5041667,35.4,2.24,md,21,246,0.1645,0.09,hv,hv61070581,2015-10-20T03:11:02.950Z,"31km ESE of Hawaiian Ocean View, Hawaii",earthquake
2015-10-19T19:08:02.000Z,59.9942,-152.5181,65.8,1.5,ml,,,,0.33,ak,ak11743571,2015-10-19T19:30:50.522Z,"45km WNW of Anchor Point, Alaska",earthquake
2015-10-19T19:02:56.700Z,37.7906667,-121.9608333,7.16,1.27,md,18,83,0.07257,0.06,nc,nc71097904,2015-10-31T01:41:48.760Z,"1km NE of San Ramon, California",earthquake
2015-10-19T19:02:44.580Z,37.7895,-121.9593333,7.67,1.23,md,20,56,0.07408,0.05,nc,nc72540590,2015-10-31T01:41:50.880Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T19:00:46.700Z,37.7945,-121.9645,6.43,1.85,md,36,56,0.01206,0.07,nc,nc72540585,2015-10-23T22:09:25.120Z,"2km NE of San Ramon, California",earthquake
2015-10-19T19:00:34.080Z,33.3943333,-116.2576667,10.13,0.97,ml,20,307,0.272,0.14,ci,ci37478328,2015-10-19T23:48:46.579Z,"17km WSW of Oasis, California",earthquake
2015-10-19T18:55:52.940Z,18.9068333,-155.5135,36.584,1.96,md,15,261,0.163,0.06,hv,hv61070531,2015-10-19T21:56:49.070Z,"31km SE of Hawaiian Ocean View, Hawaii",earthquake
2015-10-19T18:54:57.000Z,62.4096,-149.1229,33,1.9,ml,,,,0.61,ak,ak11743568,2015-10-19T19:30:49.152Z,"46km NE of Y, Alaska",earthquake
2015-10-19T18:41:51.700Z,45.7796667,-122.2413333,0.022,1.19,ml,8,313,0.1971,0.16,uw,uw61080562,2015-10-19T21:22:24.260Z,"14km E of Venersborg, Washington",explosion
2015-10-19T18:40:02.660Z,36.0906667,-120.1876667,9.05,1.76,md,60,168,0.2003,0.09,nc,nc72540580,2015-10-31T01:40:48.130Z,"10km NNW of Avenal, California",earthquake
2015-10-19T18:37:26.430Z,35.0566667,-118.347,-0.97,1.22,ml,9,81,0.06607,0.06,ci,ci37478304,2015-10-19T23:45:00.555Z,"12km SE of Tehachapi, California",quarry blast
2015-10-19T18:35:29.480Z,38.7916667,-122.7678333,1.47,1.05,md,7,177,0.02694,0.02,nc,nc72540575,2015-10-20T19:02:32.750Z,"1km NNW of The Geysers, California",earthquake
2015-10-19T18:34:54.570Z,33.3716667,-116.2613333,9.8,1.21,ml,41,107,0.09926,0.17,ci,ci37478296,2015-10-19T23:42:37.290Z,"17km NE of Borrego Springs, California",earthquake
2015-10-19T18:29:59.150Z,37.7973333,-121.9608333,7.31,0.82,md,8,105,0.06637,0.05,nc,nc72540570,2015-10-22T03:41:46.080Z,"2km NE of San Ramon, California",earthquake
2015-10-19T18:27:50.690Z,32.9148333,-116.2313333,5.65,1,ml,18,100,0.01763,0.11,ci,ci37478280,2015-10-19T23:37:08.478Z,"27km SSW of Ocotillo Wells, California",earthquake
2015-10-19T18:18:06.726Z,41.8539,-119.6313,6.2,1.6,ml,6,154.27,0.158,0.1471,nn,nn00515396,2015-10-21T15:41:13.967Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-19T18:15:01.000Z,62.8712,-152.1844,10.3,0.9,ml,,,,0.61,ak,ak11749257,2015-10-25T08:30:34.405Z,"122km WNW of Talkeetna, Alaska",earthquake
2015-10-19T18:11:27.100Z,37.7956667,-121.966,6.93,2.36,md,57,57,0.008004,0.07,nc,nc72540560,2015-10-20T21:05:18.112Z,"2km NNE of San Ramon, California",earthquake
2015-10-19T18:03:17.000Z,51.6552,179.9436,74.5,2,ml,,,,0.49,ak,ak11749256,2015-10-25T08:30:33.313Z,"40km SE of Semisopochnoi Island, Alaska",earthquake
2015-10-19T17:57:01.610Z,-30.66,-71.5832,40.65,4.1,mb,,87,0.046,1.35,us,us10003pr8,2015-10-20T02:00:22.868Z,"37km W of Ovalle, Chile",earthquake
2015-10-19T17:53:35.080Z,37.791,-121.967,7.16,1.94,md,50,55,0.004012,0.12,nc,nc72540555,2015-10-28T08:08:41.860Z,"1km NE of San Ramon, California",earthquake
2015-10-19T17:51:10.000Z,61.3042,-151.7913,80.9,1.1,ml,,,,0.16,ak,ak11749255,2015-10-25T08:30:32.519Z,"73km NNW of Nikiski, Alaska",earthquake
2015-10-19T17:45:36.530Z,38.821,-122.843,1.79,1.65,md,18,81,0.03947,0.04,nc,nc72540545,2015-10-31T01:40:17.160Z,"8km WNW of The Geysers, California",earthquake
2015-10-19T17:44:07.840Z,37.7931667,-121.9626667,7.05,1.12,md,15,99,0.06973,0.05,nc,nc72540540,2015-10-20T23:35:44.720Z,"1km NE of San Ramon, California",earthquake
2015-10-19T17:42:45.580Z,33.7826667,-118.116,10.45,1.42,ml,30,112,0.02763,0.2,ci,ci37478264,2015-10-20T00:27:19.161Z,"3km W of Rossmoor, California",earthquake
2015-10-19T17:41:19.820Z,33.8176667,-117.4905,-0.57,0.9,ml,28,90,0.03788,0.25,ci,ci37478256,2015-10-19T23:27:45.280Z,"7km SSE of Home Gardens, California",quarry blast
2015-10-19T17:40:33.800Z,45.3951667,-112.739,10.92,1.36,ml,8,172,0.106,0.04,mb,mb80102739,2015-10-19T19:49:51.480Z,"21km NNW of Dillon, Montana",earthquake
2015-10-19T17:31:36.700Z,44.4333333,-114.0951667,10.05,2.11,ml,16,75,0.51,0.13,mb,mb80102734,2015-10-19T19:44:34.920Z,"13km SE of Challis, Idaho",earthquake
2015-10-19T17:27:45.000Z,59.7676,-152.755,10.2,0.8,ml,,,,0.27,ak,ak11743480,2015-10-30T19:30:15.976Z,"51km W of Anchor Point, Alaska",earthquake
2015-10-19T17:25:45.030Z,42.1246667,-121.8928333,0.022,1.53,ml,7,225,0.32,0.21,uw,uw61080522,2015-10-19T20:59:42.260Z,"14km SW of Klamath Falls, Oregon",explosion
2015-10-19T17:24:27.450Z,37.7868333,-121.9668333,7.51,0.91,md,10,100,0.07473,0.04,nc,nc71097999,2015-10-31T01:37:16.050Z,"1km NE of San Ramon, California",earthquake
2015-10-19T17:24:09.790Z,37.7875,-121.9608333,7.31,1.08,md,16,59,0.07554,0.05,nc,nc72540530,2015-10-31T01:34:45.170Z,"1km ENE of San Ramon, California",earthquake
2015-10-19T17:23:37.711Z,39.3816,-119.9669,6.4,0.3,ml,12,85.3,0.104,0.1314,nn,nn00515429,2015-10-21T15:42:05.706Z,"14km N of Incline Village, Nevada",earthquake
2015-10-19T17:22:29.420Z,37.7863333,-121.9665,9.02,1.45,md,23,54,0.07529,0.07,nc,nc72540525,2015-10-31T01:34:14.390Z,"1km NE of San Ramon, California",earthquake
2015-10-19T17:20:34.000Z,63.41,-151.3366,3.2,1.4,ml,,,,0.48,ak,ak11743458,2015-10-19T17:55:36.861Z,"119km W of Cantwell, Alaska",earthquake
2015-10-19T17:20:10.220Z,32.9128333,-116.2316667,5.25,1.14,ml,25,96,0.01757,0.15,ci,ci37478232,2015-10-19T23:22:04.379Z,"27km SSW of Ocotillo Wells, California",earthquake
2015-10-19T17:19:35.273Z,36.4413,-117.4076,2.2,0.6,ml,9,273.23,0.229,0.1111,nn,nn00515453,2015-10-21T15:42:38.497Z,"61km ESE of Lone Pine, California",earthquake
2015-10-19T17:09:11.660Z,32.9156667,-116.2318333,5.62,1.18,ml,15,85,0.01718,0.1,ci,ci37478224,2015-10-19T23:20:15.340Z,"27km SSW of Ocotillo Wells, California",earthquake
2015-10-19T17:07:23.810Z,39.8448333,-123.5055,6.69,1.84,md,29,76,0.04088,0.11,nc,nc72540520,2015-10-31T01:33:43.930Z,"17km N of Laytonville, California",earthquake
2015-10-19T17:03:10.260Z,38.794,-122.767,2.06,1.32,md,15,71,0.02615,0.03,nc,nc72540515,2015-10-31T01:33:12.620Z,"2km NNW of The Geysers, California",earthquake
2015-10-19T17:01:22.000Z,64.9865,-147.3289,7,1.6,ml,,,,0.6,ak,ak11743453,2015-10-19T17:16:13.330Z,"22km NNE of Badger, Alaska",earthquake
2015-10-19T16:54:31.711Z,39.3628,-119.9665,5.3,0.2,ml,9,207.16,0.089,0.1211,nn,nn00515410,2015-10-21T15:41:39.828Z,"12km N of Incline Village, Nevada",earthquake
2015-10-19T16:48:09.700Z,38.7756667,-122.7221667,1.29,0.94,md,12,54,0.004537,0.07,nc,nc72540510,2015-10-26T21:18:47.190Z,"2km E of The Geysers, California",earthquake
2015-10-19T16:37:00.110Z,33.676,-118.2473333,5.32,2.17,ml,41,106,0.05326,0.21,ci,ci37478192,2015-10-19T22:57:13.247Z,"8km SSE of San Pedro, California",earthquake
2015-10-19T16:36:12.690Z,37.7915,-121.9675,6.83,2.14,md,36,58,0.004001,0.11,nc,nc72540500,2015-10-28T06:23:21.190Z,"1km NE of San Ramon, California",earthquake
2015-10-19T16:35:59.370Z,37.7955,-121.9611667,6.56,1.53,md,30,58,0.01041,0.1,nc,nc72540495,2015-10-28T00:21:47.860Z,"2km NE of San Ramon, California",earthquake
2015-10-19T16:33:13.000Z,37.7951667,-121.9603333,6.81,0.87,md,14,57,0.06852,0.05,nc,nc72540490,2015-10-31T01:31:11.620Z,"2km NE of San Ramon, California",earthquake
2015-10-19T16:30:51.000Z,60.0103,-140.047,16.8,1.4,ml,,,,0.56,ak,ak11749251,2015-10-30T19:30:32.703Z,"54km NNW of Yakutat, Alaska",earthquake
2015-10-19T16:27:35.830Z,33.9771667,-116.9596667,17.8,0.93,ml,35,53,0.05829,0.12,ci,ci37478184,2015-10-19T22:51:56.770Z,"6km NNE of Beaumont, California",earthquake
2015-10-19T16:27:34.180Z,37.7921667,-121.964,6.07,0.77,md,8,100,0.07032,0.05,nc,nc72540485,2015-10-22T03:38:44.910Z,"1km NE of San Ramon, California",earthquake
2015-10-19T16:17:40.340Z,37.7945,-121.9653333,6.82,2.19,md,50,56,0.00736,0.1,nc,nc72540480,2015-10-27T20:29:22.490Z,"1km NE of San Ramon, California",earthquake
2015-10-19T16:12:12.510Z,37.5715,-118.8525,3.38,1.09,md,27,90,0.02622,0.04,nc,nc72540475,2015-10-22T18:46:35.186Z,"13km SE of Mammoth Lakes, California",earthquake
2015-10-19T16:11:40.000Z,61.6327,-150.6667,20.6,0.8,ml,,,,0.23,ak,ak11749250,2015-10-25T08:30:30.271Z,"35km WSW of Willow, Alaska",earthquake
2015-10-19T16:03:00.000Z,63.3506,-150.0977,10.3,1,ml,,,,0.84,ak,ak11743387,2015-10-19T16:19:47.720Z,"57km W of Cantwell, Alaska",earthquake
2015-10-19T15:45:18.157Z,36.7515,-116.2259,2.3,-0.1,ml,16,68.86,0.026,0.1082,nn,nn00515353,2015-10-21T15:41:07.969Z,"50km ESE of Beatty, Nevada",earthquake
2015-10-19T15:43:31.000Z,63.1397,-150.3613,108.2,1.5,ml,,,,0.34,ak,ak11743338,2015-10-19T16:01:47.985Z,"76km WSW of Cantwell, Alaska",earthquake
2015-10-19T15:42:09.500Z,36.8989,-97.6529,5,3.2,ml,,38,,0.4,us,us10003prb,2015-10-20T02:25:55.061Z,"12km NE of Medford, Oklahoma",earthquake
2015-10-19T15:29:38.660Z,37.7955,-121.9608333,7.31,1.53,md,23,64,0.06807,0.05,nc,nc72540470,2015-10-31T01:29:09.830Z,"2km NE of San Ramon, California",earthquake
2015-10-19T15:02:50.850Z,34.2996667,-116.3283333,5.82,0.91,ml,12,79,0.04563,0.09,ci,ci37478152,2015-10-19T22:42:59.014Z,"18km N of Joshua Tree, California",earthquake
2015-10-19T14:50:28.740Z,19.4181667,-155.632,3.8,0.92,md,11,149,0.01589,0.06,hv,hv61070351,2015-10-23T19:00:11.340Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-19T14:48:56.100Z,37.6118333,-118.8303333,9.09,0.78,md,19,89,0.02179,0.03,nc,nc72540465,2015-10-20T18:50:27.840Z,"13km ESE of Mammoth Lakes, California",earthquake
2015-10-19T14:47:17.000Z,59.9279,-153.2336,116.4,2,ml,,,,0.57,ak,ak11743282,2015-10-25T08:30:48.039Z,"67km SSW of Redoubt Volcano, Alaska",earthquake
2015-10-19T14:45:23.000Z,60.4636,-152.022,75.6,1.4,ml,,,,0.57,ak,ak11743280,2015-10-19T15:07:50.239Z,"39km E of Redoubt Volcano, Alaska",earthquake
2015-10-19T14:44:31.380Z,33.3376667,-116.4053333,12.78,1.35,ml,38,56,0.03378,0.15,ci,ci37478144,2015-10-19T22:41:44.960Z,"10km NNW of Borrego Springs, California",earthquake
2015-10-19T14:37:56.110Z,37.5948333,-118.8826667,1.94,1.85,md,33,100,0.02875,0.04,nc,nc72540460,2015-10-31T01:30:31.570Z,"9km SE of Mammoth Lakes, California",earthquake
2015-10-19T14:37:51.950Z,-33.4845,-70.8617,79.17,4.7,mb,,54,0.138,0.65,us,us10003pni,2015-10-20T18:35:19.695Z,"13km WSW of Lo Prado, Chile",earthquake
2015-10-19T14:30:58.840Z,-7.8824,102.3826,10,5,mb,,45,3.545,0.92,us,us10003pnf,2015-10-19T22:33:41.030Z,"Southwest of Sumatra, Indonesia",earthquake
2015-10-19T14:29:39.060Z,38.7921667,-122.7305,1.4,1.42,md,16,54,0.02153,0.05,nc,nc72540455,2015-10-31T01:24:38.010Z,"2km NE of The Geysers, California",earthquake
2015-10-19T14:27:16.000Z,53.5594,-167.1757,15.1,1.4,ml,,,,0.35,ak,ak11749245,2015-10-25T08:30:29.460Z,"54km SW of Unalaska, Alaska",earthquake
2015-10-19T14:17:05.200Z,28.8962,63.9003,99.87,4.7,mb,,98,5.653,0.86,us,us10003pnd,2015-10-19T22:19:43.726Z,"49km W of Dalbandin, Pakistan",earthquake
2015-10-19T14:13:11.880Z,38.8185,-122.815,1.96,1.36,md,17,77,0.01864,0.05,nc,nc72540450,2015-10-30T21:10:59.660Z,"6km NW of The Geysers, California",earthquake
2015-10-19T14:05:50.350Z,37.7895,-121.9645,8.86,1.09,md,11,98,0.07272,0.04,nc,nc72540445,2015-10-22T03:37:44.310Z,"1km NE of San Ramon, California",earthquake
2015-10-19T14:04:09.260Z,40.4323333,-124.656,21.72,2.22,md,26,268,0.2557,0.19,nc,nc72540440,2015-10-31T01:23:10.974Z,"36km WSW of Ferndale, California",earthquake
2015-10-19T13:54:32.000Z,63.8412,-148.7804,139.8,1.1,ml,,,,0.45,ak,ak11743254,2015-10-19T14:23:53.819Z,"9km E of Healy, Alaska",earthquake
2015-10-19T13:53:53.000Z,51.4631,-177.4876,37.3,2.3,ml,,,,0.51,ak,ak11743252,2015-10-25T08:30:50.693Z,"65km SE of Tanaga Volcano, Alaska",earthquake
2015-10-19T13:50:41.550Z,13.8566,120.6126,106,5.8,mwb,,28,8.924,1.01,us,us10003pnb,2015-10-20T15:21:40.000Z,"2km WSW of Balitoc, Philippines",earthquake
